exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,position,age
1877049661,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148392000,x-XEKWYICXBBCUT5e988bdb8515aa1b9,BUY,LIMIT_MAKER,18822.24000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877049794,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148394000,x-XEKWYICXSBCUT5e988bde12e39a1b9,SELL,LIMIT_MAKER,18822.38000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877049943,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148397000,x-XEKWYICXBBCUT5e988be0ecc8da1b9,BUY,LIMIT_MAKER,18822.91000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877050322,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148407000,x-XEKWYICXSBCUT5e988be983146a1b9,SELL,LIMIT_MAKER,18823.31000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877050765,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148412000,x-XEKWYICXSBCUT5e988bee4aca4a1b9,SELL,LIMIT_MAKER,18828.93000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877051051,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148417000,x-XEKWYICXSBCUT5e988bf3ffd22a1b9,SELL,LIMIT_MAKER,18832.21000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877051724,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148425000,x-XEKWYICXBBCUT5e988bfba435da1b9,BUY,LIMIT_MAKER,18829.46000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877051917,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148428000,x-XEKWYICXSBCUT5e988bfdf97b4a1b9,SELL,LIMIT_MAKER,18826.83000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877052141,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148431000,x-XEKWYICXSBCUT5e988c0067bdea1b9,SELL,LIMIT_MAKER,18832.87000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877052655,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148439000,x-XEKWYICXBBCUT5e988c08fb69ea1b9,BUY,LIMIT_MAKER,18835.58000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877052834,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148442000,x-XEKWYICXSBCUT5e988c0ae4475a1b9,SELL,LIMIT_MAKER,18838.55000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877052964,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148444000,x-XEKWYICXBBCUT5e988c0dc260ca1b9,BUY,LIMIT_MAKER,18835.86000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877054058,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148453000,x-XEKWYICXSBCUT5e988c1564414a1b9,SELL,LIMIT_MAKER,18830.90000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877054161,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148458000,x-XEKWYICXBBCUT5e988c1a2bedca1b9,BUY,LIMIT_MAKER,18828.54000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877054444,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148464000,x-XEKWYICXBBCUT5e988c1fded8da1b9,BUY,LIMIT_MAKER,18821.13000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877055551,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148476000,x-XEKWYICXSBCUT5e988c2b9ca22a1b9,SELL,LIMIT_MAKER,18838.18000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877055654,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148479000,x-XEKWYICXBBCUT5e988c2e2dd45a1b9,BUY,LIMIT_MAKER,18836.33000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877055855,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148481000,x-XEKWYICXBBCUT5e988c3113f19a1b9,BUY,LIMIT_MAKER,18834.43000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877056009,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148485000,x-XEKWYICXSBCUT5e988c34610faa1b9,SELL,LIMIT_MAKER,18837.32000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877057000,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148507000,x-XEKWYICXBBCUT5e988c48e2b83a1b9,BUY,LIMIT_MAKER,18832.69000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877058591,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148550000,x-XEKWYICXSBCUT5e988c720150aa1b9,SELL,LIMIT_MAKER,18834.53000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877058979,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148561000,x-XEKWYICXSBCUT5e988c7d6633fa1b9,SELL,LIMIT_MAKER,18837.20000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877059403,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148571000,x-XEKWYICXBBCUT5e988c85ea168a1b9,BUY,LIMIT_MAKER,18836.97000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877059516,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148574000,x-XEKWYICXBBCUT5e988c88c7c36a1b9,BUY,LIMIT_MAKER,18835.22000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877059623,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148576000,x-XEKWYICXBBCUT5e988c8ba27b4a1b9,BUY,LIMIT_MAKER,18834.00000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877060187,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148598000,x-XEKWYICXSBCUT5e988c9fa9c92a1b9,SELL,LIMIT_MAKER,18835.62000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877060821,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148608000,x-XEKWYICXBBCUT5e988ca993b63a1b9,BUY,LIMIT_MAKER,18834.93000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877061026,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148614000,x-XEKWYICXBBCUT5e988cae41c55a1b9,BUY,LIMIT_MAKER,18830.25000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:02
1877061196,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148617000,x-XEKWYICXBBCUT5e988cb1c86faa1b9,BUY,LIMIT_MAKER,18829.89000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877062098,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148633000,x-XEKWYICXSBCUT5e988cc10cbe6a1b9,SELL,LIMIT_MAKER,18822.35000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877062296,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148636000,x-XEKWYICXSBCUT5e988cc3e6dcba1b9,SELL,LIMIT_MAKER,18824.51000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877062602,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148644000,x-XEKWYICXSBCUT5e988ccb889c6a1b9,SELL,LIMIT_MAKER,18827.31000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877062972,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148650000,x-XEKWYICXBBCUT5e988cd05b4f7a1b9,BUY,LIMIT_MAKER,18829.91000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:02
1877063662,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148666000,x-XEKWYICXBBCUT5e988cdfc5f58a1b9,BUY,LIMIT_MAKER,18825.30000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:02
1877063743,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148669000,x-XEKWYICXSBCUT5e988ce35ff4ea1b9,SELL,LIMIT_MAKER,18827.12000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877063890,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148672000,x-XEKWYICXSBCUT5e988ce63d6f4a1b9,SELL,LIMIT_MAKER,18826.90000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877064009,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148677000,x-XEKWYICXBBCUT5e988ceb0aba7a1b9,BUY,LIMIT_MAKER,18824.81000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877064259,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148691000,x-XEKWYICXSBCUT5e988cf94dfcea1b9,SELL,LIMIT_MAKER,18826.18000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877064317,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148693000,x-XEKWYICXSBCUT5e988cfb483c9a1b9,SELL,LIMIT_MAKER,18826.77000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877064433,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148696000,x-XEKWYICXBBCUT5e988cfe18e31a1b9,BUY,LIMIT_MAKER,18824.16000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877064612,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148700000,x-XEKWYICXBBCUT5e988d007d286a1b9,BUY,LIMIT_MAKER,18824.32000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:02
1877065483,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148724000,x-XEKWYICXSBCUT5e988d1125d52a1b9,SELL,LIMIT_MAKER,18827.47000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:08
1877065670,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148731000,x-XEKWYICXSBCUT5e988d1f74000a1b9,SELL,LIMIT_MAKER,18829.87000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877066541,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148745000,x-XEKWYICXSBCUT5e988d2ccf574a1b9,SELL,LIMIT_MAKER,18837.55000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877067035,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148753000,x-XEKWYICXBBCUT5e988d338eeeca1b9,BUY,LIMIT_MAKER,18837.82000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877067318,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148763000,x-XEKWYICXSBCUT5e988d3d06135a1b9,SELL,LIMIT_MAKER,18838.84000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877067391,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148766000,x-XEKWYICXBBCUT5e988d3fe2bd5a1b9,BUY,LIMIT_MAKER,18837.49000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877068084,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148785000,x-XEKWYICXBBCUT5e988d52f38e4a1b9,BUY,LIMIT_MAKER,18837.11000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877068706,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148797000,x-XEKWYICXBBCUT5e988d5d71b63a1b9,BUY,LIMIT_MAKER,18840.86000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877068776,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148799000,x-XEKWYICXBBCUT5e988d604d444a1b9,BUY,LIMIT_MAKER,18839.97000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877069074,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148808000,x-XEKWYICXSBCUT5e988d67efb98a1b9,SELL,LIMIT_MAKER,18842.35000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877069164,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148810000,x-XEKWYICXSBCUT5e988d6ac8621a1b9,SELL,LIMIT_MAKER,18843.90000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877070244,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148829000,x-XEKWYICXSBCUT5e988d7c034a9a1b9,SELL,LIMIT_MAKER,18831.50000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877070280,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148832000,x-XEKWYICXBBCUT5e988d7ed3d76a1b9,BUY,LIMIT_MAKER,18830.40000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877070467,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148837000,x-XEKWYICXBBCUT5e988d839c49aa1b9,BUY,LIMIT_MAKER,18828.11000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877071207,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148849000,x-XEKWYICXSBCUT5e988d8f4d62da1b9,SELL,LIMIT_MAKER,18819.70000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877071386,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148854000,x-XEKWYICXBBCUT5e988d9437475a1b9,BUY,LIMIT_MAKER,18817.26000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877071517,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148856000,x-XEKWYICXSBCUT5e988d96ab524a1b9,SELL,LIMIT_MAKER,18818.60000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877072004,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148866000,x-XEKWYICXSBCUT5e988d9f3ec9ea1b9,SELL,LIMIT_MAKER,18820.12000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877072137,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148871000,x-XEKWYICXBBCUT5e988da42efb8a1b9,BUY,LIMIT_MAKER,18819.35000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877072216,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148873000,x-XEKWYICXBBCUT5e988da6dff41a1b9,BUY,LIMIT_MAKER,18819.06000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877072327,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148876000,x-XEKWYICXSBCUT5e988da938fdaa1b9,SELL,LIMIT_MAKER,18818.52000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877072484,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148880000,x-XEKWYICXBBCUT5e988dada4843a1b9,BUY,LIMIT_MAKER,18816.20000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877072609,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148882000,x-XEKWYICXBBCUT5e988daf805bea1b9,BUY,LIMIT_MAKER,18813.82000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877072722,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148885000,x-XEKWYICXSBCUT5e988db254708a1b9,SELL,LIMIT_MAKER,18814.31000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:00
1877073093,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148891000,x-XEKWYICXBBCUT5e988db809876a1b9,BUY,LIMIT_MAKER,18811.73000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,n/a
1877078146,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148961000,x-XEKWYICXSBCUT5e988df9db84ca1b9,SELL,LIMIT_MAKER,18783.83000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
1877079619,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664148995000,x-XEKWYICXBBCUT5e988df9db17ea1b9,BUY,LIMIT_MAKER,18780.07000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:35
1877080098,conf_avellaneda_market_making_1.yml,avellaneda_market_making,binance,BTC-USDT,BTC,USDT,1664149002000,x-XEKWYICXSBCUT5e988e20f3995a1b9,SELL,LIMIT_MAKER,18788.01000000,0.00300000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'BNB', 'flat_fees': [{'token': 'BNB', 'amount': '0E-8'}]}",NIL,00:00:01
